desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len,pass_gate
ECON-10|en|baseline|latin#107#siteA#k1,ECON-10|en|baseline|latin#107#siteA,1,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,A,0.131856,0.934072,en,767,1
ECON-10|en|baseline|latin#107#siteA#k2,ECON-10|en|baseline|latin#107#siteA,2,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,A,0.131153,0.934423,en,768,1
ECON-10|en|baseline|latin#107#siteA#k3,ECON-10|en|baseline|latin#107#siteA,3,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,A,0.12795,0.936025,en,737,1
ECON-10|en|baseline|latin#107#siteA#k4,ECON-10|en|baseline|latin#107#siteA,4,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,A,0.133552,0.933224,en,735,1
ECON-10|en|baseline|latin#107#siteB#k0,ECON-10|en|baseline|latin#107#siteB,0,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,B,0.185679,0.907161,en,785,0
ECON-10|en|baseline|latin#107#siteB#k1,ECON-10|en|baseline|latin#107#siteB,1,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,B,0.185076,0.907462,en,796,0
ECON-10|en|baseline|latin#107#siteB#k2,ECON-10|en|baseline|latin#107#siteB,2,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,B,0.192425,0.903787,en,799,0
ECON-10|en|baseline|latin#107#siteB#k3,ECON-10|en|baseline|latin#107#siteB,3,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,B,0.188399,0.905801,en,815,0
ECON-10|en|baseline|latin#107#siteB#k4,ECON-10|en|baseline|latin#107#siteB,4,ECON-10|en|baseline|latin#107,ECON-10,ECON,Taiwan,en,latin,baseline,B,0.187383,0.906308,en,787,0
ECON-11|zh|baseline|hanzi#108#siteA#k0,ECON-11|zh|baseline|hanzi#108#siteA,0,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,A,0.165681,0.91716,en,585,1
ECON-11|zh|baseline|hanzi#108#siteA#k1,ECON-11|zh|baseline|hanzi#108#siteA,1,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,A,0.166658,0.916671,en,649,1
ECON-11|zh|baseline|hanzi#108#siteA#k2,ECON-11|zh|baseline|hanzi#108#siteA,2,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,A,0.16934,0.91533,en,617,1
ECON-11|zh|baseline|hanzi#108#siteA#k3,ECON-11|zh|baseline|hanzi#108#siteA,3,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,A,0.167752,0.916124,en,564,1
ECON-11|zh|baseline|hanzi#108#siteA#k4,ECON-11|zh|baseline|hanzi#108#siteA,4,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,A,0.172032,0.913984,en,583,1
ECON-11|zh|baseline|hanzi#108#siteB#k0,ECON-11|zh|baseline|hanzi#108#siteB,0,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,B,0.204431,0.897785,mixed,518,0
ECON-11|zh|baseline|hanzi#108#siteB#k1,ECON-11|zh|baseline|hanzi#108#siteB,1,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,B,0.197314,0.901343,mixed,548,0
ECON-11|zh|baseline|hanzi#108#siteB#k2,ECON-11|zh|baseline|hanzi#108#siteB,2,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,B,0.208488,0.895756,mixed,524,0
ECON-11|zh|baseline|hanzi#108#siteB#k3,ECON-11|zh|baseline|hanzi#108#siteB,3,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,B,0.18713,0.906435,mixed,481,0
ECON-11|zh|baseline|hanzi#108#siteB#k4,ECON-11|zh|baseline|hanzi#108#siteB,4,ECON-11|zh|baseline|hanzi#108,ECON-11,ECON,Taiwan,zh,hanzi,baseline,B,0.195381,0.90231,mixed,430,0
ECON-11|en|baseline|latin#109#siteA#k0,ECON-11|en|baseline|latin#109#siteA,0,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,A,0.142899,0.928551,en,735,1
ECON-11|en|baseline|latin#109#siteA#k1,ECON-11|en|baseline|latin#109#siteA,1,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,A,0.149643,0.925179,en,753,1
ECON-11|en|baseline|latin#109#siteA#k2,ECON-11|en|baseline|latin#109#siteA,2,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,A,0.151832,0.924084,en,690,1
ECON-11|en|baseline|latin#109#siteA#k3,ECON-11|en|baseline|latin#109#siteA,3,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,A,0.151208,0.924396,en,764,1
ECON-11|en|baseline|latin#109#siteA#k4,ECON-11|en|baseline|latin#109#siteA,4,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,A,0.135821,0.93209,en,749,1
ECON-11|en|baseline|latin#109#siteB#k0,ECON-11|en|baseline|latin#109#siteB,0,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,B,0.24651,0.876745,en,813,0
ECON-11|en|baseline|latin#109#siteB#k1,ECON-11|en|baseline|latin#109#siteB,1,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,B,0.249646,0.875177,en,803,0
ECON-11|en|baseline|latin#109#siteB#k2,ECON-11|en|baseline|latin#109#siteB,2,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,B,0.233006,0.883497,en,827,0
ECON-11|en|baseline|latin#109#siteB#k3,ECON-11|en|baseline|latin#109#siteB,3,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,B,0.247315,0.876343,en,803,0
ECON-11|en|baseline|latin#109#siteB#k4,ECON-11|en|baseline|latin#109#siteB,4,ECON-11|en|baseline|latin#109,ECON-11,ECON,Taiwan,en,latin,baseline,B,0.235941,0.88203,en,812,0
ECON-12|zh|baseline|hanzi#110#siteA#k0,ECON-12|zh|baseline|hanzi#110#siteA,0,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,A,0.135455,0.932273,en,566,1
ECON-12|zh|baseline|hanzi#110#siteA#k1,ECON-12|zh|baseline|hanzi#110#siteA,1,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,A,0.16127,0.919365,en,571,1
ECON-12|zh|baseline|hanzi#110#siteA#k2,ECON-12|zh|baseline|hanzi#110#siteA,2,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,A,0.154249,0.922876,en,564,1
ECON-12|zh|baseline|hanzi#110#siteA#k3,ECON-12|zh|baseline|hanzi#110#siteA,3,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,A,0.14397,0.928015,en,561,1
ECON-12|zh|baseline|hanzi#110#siteA#k4,ECON-12|zh|baseline|hanzi#110#siteA,4,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,A,0.165908,0.917046,en,597,1
ECON-12|zh|baseline|hanzi#110#siteB#k0,ECON-12|zh|baseline|hanzi#110#siteB,0,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,B,0.183941,0.908029,mixed,492,0
ECON-12|zh|baseline|hanzi#110#siteB#k1,ECON-12|zh|baseline|hanzi#110#siteB,1,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,B,0.179866,0.910067,mixed,528,0
ECON-12|zh|baseline|hanzi#110#siteB#k2,ECON-12|zh|baseline|hanzi#110#siteB,2,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,B,0.169984,0.915008,mixed,495,1
ECON-12|zh|baseline|hanzi#110#siteB#k3,ECON-12|zh|baseline|hanzi#110#siteB,3,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,B,0.182503,0.908749,mixed,487,0
ECON-12|zh|baseline|hanzi#110#siteB#k4,ECON-12|zh|baseline|hanzi#110#siteB,4,ECON-12|zh|baseline|hanzi#110,ECON-12,ECON,Taiwan,zh,hanzi,baseline,B,0.173162,0.913419,mixed,526,1
ECON-12|en|baseline|latin#111#siteA#k0,ECON-12|en|baseline|latin#111#siteA,0,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,A,0.14833,0.925835,en,751,1
ECON-12|en|baseline|latin#111#siteA#k1,ECON-12|en|baseline|latin#111#siteA,1,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,A,0.155713,0.922143,en,751,1
ECON-12|en|baseline|latin#111#siteA#k2,ECON-12|en|baseline|latin#111#siteA,2,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,A,0.149998,0.925001,en,740,1
ECON-12|en|baseline|latin#111#siteA#k3,ECON-12|en|baseline|latin#111#siteA,3,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,A,0.151816,0.924092,en,745,1
ECON-12|en|baseline|latin#111#siteA#k4,ECON-12|en|baseline|latin#111#siteA,4,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,A,0.1574,0.9213,en,744,1
ECON-12|en|baseline|latin#111#siteB#k0,ECON-12|en|baseline|latin#111#siteB,0,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,B,0.158991,0.920505,en,759,1
ECON-12|en|baseline|latin#111#siteB#k1,ECON-12|en|baseline|latin#111#siteB,1,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,B,0.15237,0.923815,en,781,1
ECON-12|en|baseline|latin#111#siteB#k2,ECON-12|en|baseline|latin#111#siteB,2,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,B,0.172255,0.913873,en,770,1
ECON-12|en|baseline|latin#111#siteB#k3,ECON-12|en|baseline|latin#111#siteB,3,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,B,0.157605,0.921198,en,791,1
ECON-12|en|baseline|latin#111#siteB#k4,ECON-12|en|baseline|latin#111#siteB,4,ECON-12|en|baseline|latin#111,ECON-12,ECON,Taiwan,en,latin,baseline,B,0.157532,0.921234,en,792,1
CUL-03|zh|baseline|hanzi#112#siteA#k0,CUL-03|zh|baseline|hanzi#112#siteA,0,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,A,0.148619,0.92569,en,581,1
CUL-03|zh|baseline|hanzi#112#siteA#k1,CUL-03|zh|baseline|hanzi#112#siteA,1,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,A,0.157929,0.921035,en,576,1
CUL-03|zh|baseline|hanzi#112#siteA#k2,CUL-03|zh|baseline|hanzi#112#siteA,2,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,A,0.151389,0.924305,en,595,1
CUL-03|zh|baseline|hanzi#112#siteA#k3,CUL-03|zh|baseline|hanzi#112#siteA,3,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,A,0.151831,0.924085,en,650,1
CUL-03|zh|baseline|hanzi#112#siteA#k4,CUL-03|zh|baseline|hanzi#112#siteA,4,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,A,0.144186,0.927907,en,637,1
CUL-03|zh|baseline|hanzi#112#siteB#k0,CUL-03|zh|baseline|hanzi#112#siteB,0,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,B,0.193655,0.903173,mixed,514,0
CUL-03|zh|baseline|hanzi#112#siteB#k1,CUL-03|zh|baseline|hanzi#112#siteB,1,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,B,0.173143,0.913429,mixed,521,1
CUL-03|zh|baseline|hanzi#112#siteB#k2,CUL-03|zh|baseline|hanzi#112#siteB,2,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,B,0.169105,0.915448,mixed,510,1
CUL-03|zh|baseline|hanzi#112#siteB#k3,CUL-03|zh|baseline|hanzi#112#siteB,3,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,B,0.164148,0.917926,mixed,507,1
CUL-03|zh|baseline|hanzi#112#siteB#k4,CUL-03|zh|baseline|hanzi#112#siteB,4,CUL-03|zh|baseline|hanzi#112,CUL-03,CUL,Taiwan,zh,hanzi,baseline,B,0.179923,0.910039,mixed,512,0
CUL-03|en|baseline|latin#113#siteA#k0,CUL-03|en|baseline|latin#113#siteA,0,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,A,0.175274,0.912363,en,708,1
CUL-03|en|baseline|latin#113#siteA#k1,CUL-03|en|baseline|latin#113#siteA,1,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,A,0.179135,0.910432,en,735,0
CUL-03|en|baseline|latin#113#siteA#k2,CUL-03|en|baseline|latin#113#siteA,2,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,A,0.18622,0.90689,en,756,0
CUL-03|en|baseline|latin#113#siteA#k3,CUL-03|en|baseline|latin#113#siteA,3,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,A,0.175796,0.912102,en,731,1
CUL-03|en|baseline|latin#113#siteA#k4,CUL-03|en|baseline|latin#113#siteA,4,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,A,0.173133,0.913434,en,755,1
CUL-03|en|baseline|latin#113#siteB#k0,CUL-03|en|baseline|latin#113#siteB,0,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,B,0.17723,0.911385,en,800,1
CUL-03|en|baseline|latin#113#siteB#k1,CUL-03|en|baseline|latin#113#siteB,1,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,B,0.175514,0.912243,en,775,1
CUL-03|en|baseline|latin#113#siteB#k2,CUL-03|en|baseline|latin#113#siteB,2,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,B,0.165455,0.917273,en,720,1
CUL-03|en|baseline|latin#113#siteB#k3,CUL-03|en|baseline|latin#113#siteB,3,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,B,0.182006,0.908997,en,777,0
CUL-03|en|baseline|latin#113#siteB#k4,CUL-03|en|baseline|latin#113#siteB,4,CUL-03|en|baseline|latin#113,CUL-03,CUL,Taiwan,en,latin,baseline,B,0.168813,0.915594,en,774,1
CUL-04|zh|baseline|hanzi#114#siteA#k0,CUL-04|zh|baseline|hanzi#114#siteA,0,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,A,0.174551,0.912724,en,562,1
CUL-04|zh|baseline|hanzi#114#siteA#k1,CUL-04|zh|baseline|hanzi#114#siteA,1,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,A,0.194625,0.902688,en,579,0
CUL-04|zh|baseline|hanzi#114#siteA#k2,CUL-04|zh|baseline|hanzi#114#siteA,2,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,A,0.19162,0.90419,en,571,0
CUL-04|zh|baseline|hanzi#114#siteA#k3,CUL-04|zh|baseline|hanzi#114#siteA,3,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,A,0.204564,0.897718,en,613,0
CUL-04|zh|baseline|hanzi#114#siteA#k4,CUL-04|zh|baseline|hanzi#114#siteA,4,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,A,0.185473,0.907263,en,551,0
CUL-04|zh|baseline|hanzi#114#siteB#k0,CUL-04|zh|baseline|hanzi#114#siteB,0,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,B,0.195917,0.902042,mixed,460,0
CUL-04|zh|baseline|hanzi#114#siteB#k1,CUL-04|zh|baseline|hanzi#114#siteB,1,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,B,0.203761,0.89812,mixed,498,0
CUL-04|zh|baseline|hanzi#114#siteB#k2,CUL-04|zh|baseline|hanzi#114#siteB,2,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,B,0.20668,0.89666,mixed,464,0
CUL-04|zh|baseline|hanzi#114#siteB#k3,CUL-04|zh|baseline|hanzi#114#siteB,3,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,B,0.201183,0.899408,mixed,507,0
CUL-04|zh|baseline|hanzi#114#siteB#k4,CUL-04|zh|baseline|hanzi#114#siteB,4,CUL-04|zh|baseline|hanzi#114,CUL-04,CUL,Taiwan,zh,hanzi,baseline,B,0.19715,0.901425,mixed,497,0
CUL-04|en|baseline|latin#115#siteA#k0,CUL-04|en|baseline|latin#115#siteA,0,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,A,0.218557,0.890722,en,703,0
CUL-04|en|baseline|latin#115#siteA#k1,CUL-04|en|baseline|latin#115#siteA,1,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,A,0.229423,0.885288,en,696,0
CUL-04|en|baseline|latin#115#siteA#k2,CUL-04|en|baseline|latin#115#siteA,2,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,A,0.214956,0.892522,en,729,0
CUL-04|en|baseline|latin#115#siteA#k3,CUL-04|en|baseline|latin#115#siteA,3,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,A,0.22312,0.88844,en,745,0
CUL-04|en|baseline|latin#115#siteA#k4,CUL-04|en|baseline|latin#115#siteA,4,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,A,0.21302,0.89349,en,681,0
CUL-04|en|baseline|latin#115#siteB#k0,CUL-04|en|baseline|latin#115#siteB,0,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,B,0.234386,0.882807,en,775,0
CUL-04|en|baseline|latin#115#siteB#k1,CUL-04|en|baseline|latin#115#siteB,1,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,B,0.236895,0.881553,en,814,0
CUL-04|en|baseline|latin#115#siteB#k2,CUL-04|en|baseline|latin#115#siteB,2,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,B,0.24424,0.87788,en,749,0
CUL-04|en|baseline|latin#115#siteB#k3,CUL-04|en|baseline|latin#115#siteB,3,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,B,0.21978,0.89011,en,807,0
CUL-04|en|baseline|latin#115#siteB#k4,CUL-04|en|baseline|latin#115#siteB,4,CUL-04|en|baseline|latin#115,CUL-04,CUL,Taiwan,en,latin,baseline,B,0.24506,0.87747,en,790,0
CUL-05|zh|baseline|hanzi#116#siteA#k0,CUL-05|zh|baseline|hanzi#116#siteA,0,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,A,0.169285,0.915357,en,575,1
CUL-05|zh|baseline|hanzi#116#siteA#k1,CUL-05|zh|baseline|hanzi#116#siteA,1,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,A,0.168781,0.915609,en,540,1
CUL-05|zh|baseline|hanzi#116#siteA#k2,CUL-05|zh|baseline|hanzi#116#siteA,2,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,A,0.174324,0.912838,en,578,1
CUL-05|zh|baseline|hanzi#116#siteA#k3,CUL-05|zh|baseline|hanzi#116#siteA,3,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,A,0.183068,0.908466,mixed,551,0
CUL-05|zh|baseline|hanzi#116#siteA#k4,CUL-05|zh|baseline|hanzi#116#siteA,4,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,A,0.16657,0.916715,en,548,1
CUL-05|zh|baseline|hanzi#116#siteB#k0,CUL-05|zh|baseline|hanzi#116#siteB,0,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,B,0.195409,0.902295,mixed,447,0
CUL-05|zh|baseline|hanzi#116#siteB#k1,CUL-05|zh|baseline|hanzi#116#siteB,1,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,B,0.187492,0.906254,mixed,545,0
CUL-05|zh|baseline|hanzi#116#siteB#k2,CUL-05|zh|baseline|hanzi#116#siteB,2,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,B,0.191708,0.904146,mixed,487,0
CUL-05|zh|baseline|hanzi#116#siteB#k3,CUL-05|zh|baseline|hanzi#116#siteB,3,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,B,0.204389,0.897806,mixed,533,0
CUL-05|zh|baseline|hanzi#116#siteB#k4,CUL-05|zh|baseline|hanzi#116#siteB,4,CUL-05|zh|baseline|hanzi#116,CUL-05,CUL,Taiwan,zh,hanzi,baseline,B,0.205351,0.897325,mixed,498,0
CUL-05|en|baseline|latin#117#siteA#k0,CUL-05|en|baseline|latin#117#siteA,0,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,A,0.136962,0.931519,en,754,1
CUL-05|en|baseline|latin#117#siteA#k1,CUL-05|en|baseline|latin#117#siteA,1,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,A,0.127591,0.936205,en,779,1
CUL-05|en|baseline|latin#117#siteA#k2,CUL-05|en|baseline|latin#117#siteA,2,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,A,0.126382,0.936809,en,764,1
CUL-05|en|baseline|latin#117#siteA#k3,CUL-05|en|baseline|latin#117#siteA,3,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,A,0.137944,0.931028,en,749,1
CUL-05|en|baseline|latin#117#siteA#k4,CUL-05|en|baseline|latin#117#siteA,4,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,A,0.144027,0.927987,en,722,1
CUL-05|en|baseline|latin#117#siteB#k0,CUL-05|en|baseline|latin#117#siteB,0,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,B,0.248882,0.875559,en,781,0
CUL-05|en|baseline|latin#117#siteB#k1,CUL-05|en|baseline|latin#117#siteB,1,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,B,0.248972,0.875514,en,789,0
CUL-05|en|baseline|latin#117#siteB#k2,CUL-05|en|baseline|latin#117#siteB,2,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,B,0.261792,0.869104,en,834,0
CUL-05|en|baseline|latin#117#siteB#k3,CUL-05|en|baseline|latin#117#siteB,3,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,B,0.241647,0.879176,en,812,0
CUL-05|en|baseline|latin#117#siteB#k4,CUL-05|en|baseline|latin#117#siteB,4,CUL-05|en|baseline|latin#117,CUL-05,CUL,Taiwan,en,latin,baseline,B,0.24282,0.87859,en,828,0
CUL-06|zh|baseline|hanzi#118#siteA#k0,CUL-06|zh|baseline|hanzi#118#siteA,0,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.164966,0.917517,en,558,1
CUL-06|zh|baseline|hanzi#118#siteA#k1,CUL-06|zh|baseline|hanzi#118#siteA,1,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.18094,0.90953,en,576,0
CUL-06|zh|baseline|hanzi#118#siteA#k2,CUL-06|zh|baseline|hanzi#118#siteA,2,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.181339,0.90933,en,581,0
CUL-06|zh|baseline|hanzi#118#siteA#k3,CUL-06|zh|baseline|hanzi#118#siteA,3,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.185345,0.907327,en,612,0
CUL-06|zh|baseline|hanzi#118#siteA#k4,CUL-06|zh|baseline|hanzi#118#siteA,4,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,A,0.188999,0.9055,en,586,0
CUL-06|zh|baseline|hanzi#118#siteB#k0,CUL-06|zh|baseline|hanzi#118#siteB,0,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.179654,0.910173,en,594,0
CUL-06|zh|baseline|hanzi#118#siteB#k1,CUL-06|zh|baseline|hanzi#118#siteB,1,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.164154,0.917923,mixed,526,1
CUL-06|zh|baseline|hanzi#118#siteB#k2,CUL-06|zh|baseline|hanzi#118#siteB,2,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.178819,0.91059,en,558,1
CUL-06|zh|baseline|hanzi#118#siteB#k3,CUL-06|zh|baseline|hanzi#118#siteB,3,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.193205,0.903398,en,543,0
CUL-06|zh|baseline|hanzi#118#siteB#k4,CUL-06|zh|baseline|hanzi#118#siteB,4,CUL-06|zh|baseline|hanzi#118,CUL-06,CUL,Taiwan,zh,hanzi,baseline,B,0.170071,0.914964,en,543,1
CUL-06|en|baseline|latin#119#siteA#k0,CUL-06|en|baseline|latin#119#siteA,0,CUL-06|en|baseline|latin#119,CUL-06,CUL,Taiwan,en,latin,baseline,A,0.16151,0.919245,en,704,1
CUL-06|en|baseline|latin#119#siteA#k1,CUL-06|en|baseline|latin#119#siteA,1,CUL-06|en|baseline|latin#119,CUL-06,CUL,Taiwan,en,latin,baseline,A,0.140834,0.929583,en,736,1
CUL-06|en|baseline|latin#119#siteA#k2,CUL-06|en|baseline|latin#119#siteA,2,CUL-06|en|baseline|latin#119,CUL-06,CUL,Taiwan,en,latin,baseline,A,0.146718,0.926641,en,698,1
